;;;;;;;;;;;;
;;;;;;;;;;;;
DateTime;;;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX;SO2;Temperatura
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb;ppb;°C
01-01-2023 03:734;8;7;2,4;0;141;0;0,3;1,6;1,8;3,4;0,5;17
01-01-2023 04:734;2,1;0;0,6;0;200;0;0,4;2,2;5,8;8;0,4;17,1
01-01-2023 05:734;15,4;3;1,2;0;266;0;0,5;3,5;12,5;16;0,5;14,9
01-01-2023 06:734;19,1;16;1;0;282;0;0,6;2,5;15,4;18;0,6;14,2
01-01-2023 01:735;24,8;13;0,2;0;143;0;0,5;3,7;17,5;21,1;0,5;14,1
01-01-2023 02:735;15,2;12;2,4;0;118;0;0,3;1,8;2,8;4,6;0,5;13,9
01-01-2023 03:735;6,3;6;1,7;0;120;0;0,3;2;3,8;5,9;0,5;13,8
01-01-2023 04:735;6,3;2;1,7;0;117;0;0,3;3,7;4,1;7,7;0,4;13,5
01-01-2023 05:735;6;6;0,3;0;92;0;0,4;6,8;6,2;13;0,4;13,5
01-01-2023 06:735;7;7;1,1;0;148;0;0,3;4,6;5,4;9,9;0,5;13,5
01-01-2023 01:736;10,8;2;0,8;0;102;0;0,2;2,6;4,6;7,3;0,4;13,3
01-01-2023 02:736;12;3;0,5;0;68;0;0,2;1,3;3,4;4,7;0,5;12,8
01-01-2023 03:736;10,4;4;0,7;0;120;0;0,2;1,2;4;5,2;0,4;11,9
01-01-2023 04:736;9,9;4;0,5;0;56;0;0,2;2,5;5,8;8,3;0,5;11,9
01-01-2023 05:736;9,5;6;0,6;0;38;0;0,2;6,6;6,3;13;0,5;12,3
01-01-2023 06:736;10;0;0,5;0,1;323;0;0,4;29,5;9,9;39,3;0,6;12,3
01-01-2023 01:737;24,3;16;0,6;0,6;87;0;0,9;50;12,4;62,5;0,9;11,8
01-01-2023 02:737;18,9;7;0,4;0,2;94;0;0,8;37,5;11,9;49,4;0,8;12,4
01-01-2023 03:737;15,2;8;0,7;0;2;0;0,8;36,8;14,4;51,2;0,8;13,8
01-01-2023 04:737;27,9;16;1,6;0;340;0;0,4;14;10;24;0,5;15,2
01-01-2023 05:737;18,6;4;2,1;0;349;0;0,3;9,1;7,5;16,6;0,5;16
01-01-2023 06:737;16,4;3;1,5;0;332;0;0,3;6,7;6,6;13,3;0,5;18,3
01-01-2023 01:738;11,3;5;2,2;0;344;0;0,3;6;7,6;13,7;0,6;20,1
01-01-2023 02:738;18,9;8;1,5;0;14;0;0,2;5,1;5,7;10,7;0,5;20,3
01-01-2023 03:738;12,9;8;0,3;0;126;0;0,2;2,8;3,3;6,2;0,3;20,3
01-01-2023 04:738;10,7;8;1,6;0;56;0;0,2;5;5,5;10,5;0,5;19,6
01-01-2023 05:738;10;2;1,6;0;90;0;0,2;3,3;4;7,3;0,5;19,4
01-01-2023 06:738;10,5;0;2,2;0;82;0;0,3;5,1;6,1;11,2;0,5;17,7
01-01-2023 01:739;17,1;1;3,3;0;123;0;0,2;2,5;3,7;6,1;0,4;15,5
01-01-2023 02:739;14;1;0,2;0;151;0;0,3;3,8;7,8;11,6;0,5;14,6
01-01-2023 03:739;19,8;5;1,3;0;139;0;0,5;8,8;16,4;25,2;0,5;14,2
01-01-2023 04:739;29,8;11;0,6;0;84;0;0,3;7,6;9,9;17,5;0,5;13,8
01-01-2023 05:739;17,9;6;2,4;0;117;0;0,1;1,4;2,7;4,1;0,4;13,9
01-01-2023 06:739;14,5;0;1,9;0;115;0;0,1;1;3,1;4,2;0,4;13,7
01-01-2023 01:740;14;2;2;0;111;0;0,2;0,4;1,7;2;0,3;12,8
01-01-2023 02:740;7,6;2;0,3;0;52;0;0,2;0,5;3,4;3,9;0,4;12,7
01-01-2023 03:740;5;5;0,7;0;99;0;0,2;0,2;3;3,2;0,4;12,6
01-01-2023 04:740;14,9;8;0,5;0;110;0;0,2;1;2,5;3,4;0,4;11,8
01-01-2023 05:740;8,1;7;0,9;0;127;0;0,2;6,4;6,8;13,2;0,5;11,3
01-01-2023 06:740;17,6;5;0,3;0;49;0;0,5;26,6;14,4;41;0,6;11,2
01-01-2023 01:741;21,6;6;1,8;0;121;0;0,4;8,2;7,4;15,5;0,5;12,6
01-01-2023 02:741;8,1;6;1,8;0;136;0;0,4;9,3;7,9;17,3;0,5;13,5
01-01-2023 03:741;18,4;5;0,1;0;349;0;1;37,7;24,1;61,8;0,8;14,8
01-01-2023 04:741;30,6;8;1,4;0;360;0;0,4;9,1;7,6;16,7;0,5;15,4
01-01-2023 05:741;14,7;6;1,4;0;204;0;0,2;4,1;4,2;8,3;0,4;17,2
01-01-2023 06:741;11,5;1;1,9;0;165;0;0,3;5,3;4,5;9,8;0,4;17,6
01-01-2023 01:742;9,8;0;1,5;0;152;0;0,3;4,5;3,6;8,1;0,2;18,3
01-01-2023 02:742;10,7;2;0,9;0;158;0;0,3;5,9;4;9,8;0,3;18,8
01-01-2023 03:742;14,7;4;1,8;0;146;0;0,2;3,6;3,4;7,1;0,3;18,5
01-01-2023 04:742;8,3;7;2,3;0;124;0;0,2;4,7;3;7,6;0,4;18,3
01-01-2023 05:742;6,3;6;2,7;0;129;0;0,3;3,7;3,3;7;0,3;16,3
01-01-2023 06:742;8,6;2;1,4;0;129;0;0,3;4;3,9;7,9;0,3;16,3
01-01-2023 01:743;6,3;2;2,3;0;117;0;0,3;3,3;4,6;7,9;0,2;15
01-01-2023 02:743;5,3;3;2,3;0;111;0;0,3;5,3;4,7;10;0,3;14,5
01-01-2023 03:743;11,7;0;1,5;0;118;0;0,3;4,2;4,7;8,9;0,3;14,3
01-01-2023 04:743;12;2;0,5;0;117;0;0,3;3,3;5,5;8,8;0,2;13,8
01-01-2023 05:743;11,5;2;0,3;0;56;0;0,3;5;5,3;10,3;0,2;13,6
01-01-2023 06:743;8,1;0;0,7;0;118;0;0,2;2,1;3,5;5,6;0,2;13,3
01-01-2023 01:744;5,8;4;0,7;0;92;0;0,2;1,9;4,5;6,3;0,2;12,8
01-01-2023 02:744;9,6;2;1,4;0;109;0;0,2;2,5;2,8;5,3;0,3;12,8
01-01-2023 03:744;8,7;2;0,9;0;63;0;0,2;0,7;2,1;2,8;0,3;12,1
01-01-2023 04:744;7;7;1;0;19;0;0,2;0,6;2,1;2,8;0,2;11,7
01-01-2023 05:744;7,8;4;0,7;0;47;0;0,2;1,7;2,9;4,6;0,2;11,6
01-01-2023 06:744;6,3;1;0,9;0;12;0;0,3;8,7;6,4;15;0,4;11,7
01-01-2023 01:745;22,5;6;0,7;0;51;0;0,4;11;7,5;18,6;0,4;12,4
01-01-2023 02:745;12,5;4;2,1;0;103;0;0,4;9,5;4,7;14,2;0,4;13,4
01-01-2023 03:745;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 04:745;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 05:745;19,4;5;0;0;0;0;0;0;0;0;0;0
01-01-2023 06:745;12,2;0;2,5;0;159;0;0,3;7,3;4;11,2;0,3;17,5
01-01-2023 01:746;11,9;0;0,7;0;186;12,6;0,3;5,7;3;8,8;0,3;19,8
01-01-2023 02:746;10,8;7;2,5;0;143;13,1;0,3;4,7;2,8;7,5;0,3;18,5
01-01-2023 03:746;10,5;7;1,8;0;163;13,3;0,3;4,1;2,1;6,3;0,4;19
01-01-2023 04:746;12,5;3;0,6;0;151;13,3;0,3;4;3,4;7,4;0,3;18,2
01-01-2023 05:746;10,3;0;1,4;0;153;12,8;0,3;5,3;4;9,3;0,4;17,3
01-01-2023 06:746;6,3;0;2,1;0;124;11,6;0,3;5,2;4,2;9,4;0,3;16
01-01-2023 01:747;8,3;0;3,3;0;111;11,5;0,3;4,1;3,2;7,3;0,4;14,6
01-01-2023 02:747;8,7;1;3,9;0;124;12,2;0,3;3;2,7;5,8;0,3;14
01-01-2023 03:747;8,1;5;1,9;0;109;10,5;0,3;4,4;4;8,4;0,3;13,7
01-01-2023 04:747;8,3;4;2,3;0;119;11,6;0,3;3,5;3,6;7,2;0,3;13,6
01-01-2023 05:747;6,1;3;2,6;0;120;13,5;0,2;1,1;1,9;3,1;0,3;13,6
01-01-2023 06:747;6,8;3;0,7;0;30;6,9;0,3;4,5;6,6;11,2;0,3;12,8
01-01-2023 01:748;7,1;2;0,8;0;116;2,8;0,4;12,7;8,7;21,4;0,3;11,4
01-01-2023 02:748;14,7;1;0,3;0;78;5,9;0,3;4,2;6,9;11,1;0,3;11,3
01-01-2023 03:748;13;3;0,6;0;55;5,5;0,2;2,7;5,2;7,9;0,3;10,8
01-01-2023 04:748;9,1;7;0,6;0;126;5,4;0,2;4;5,2;9,1;0,3;10,6
01-01-2023 05:748;8,1;3;0,5;0;89;3,3;0,3;17,3;7,6;24,9;0,5;10,3
01-01-2023 06:748;17,2;0;0,8;0;140;2;0,6;45,9;10,2;56,1;0,7;10,1
01-01-2023 01:749;22,3;4;0,4;0;11;1,6;1,2;77,9;15,8;93,8;1,1;10,7
01-01-2023 02:749;33,8;12;0,7;0;66;3,9;1,3;60,3;18,9;79,1;1;14,3
01-01-2023 03:749;33,3;18;0,5;0;41;7,2;0,8;30,9;15,8;46,7;0,7;16,8
01-01-2023 04:749;31,6;16;2,1;0;358;12,3;0,4;8,8;6,1;14,8;0,4;17
01-01-2023 05:749;15,6;7;1,1;0;349;13,5;0,3;6,1;4,7;10,8;0,3;18
01-01-2023 06:749;7,6;5;0,6;0;26;15,9;0,3;6,7;5,3;12;0,4;18,9
01-01-2023 01:750;10,7;7;1,2;0;10;13,9;0,3;7,3;4,3;11,6;0,4;19,4
01-01-2023 02:750;13,7;8;1;0,1;93;15;0,3;5,7;3,7;9,3;0,4;19,2
01-01-2023 03:750;18,3;9;1,6;0;151;14,7;0,3;4,7;3,4;8;0,4;19
01-01-2023 04:750;14,2;9;2,2;0;239;15,1;0,7;14,6;22,8;37,4;0,5;17,5
01-01-2023 05:750;34,2;18;0,8;0;185;14,9;0,6;11,2;14,8;26,1;0,6;18,1
01-01-2023 06:750;19,1;9;1,7;0;133;13;0,4;6,3;7,4;13,7;0,4;16,6
01-01-2023 01:751;8,7;0;3,2;0;135;14,4;0,3;3,8;3,8;7,6;0,3;15,2
01-01-2023 02:751;8,8;0;0,7;0;94;13,1;0,3;4,1;5,5;9,5;0,2;14,7
01-01-2023 03:751;6,3;5;1,2;0;125;10,9;0,3;8,2;6,8;15,1;0,4;14,2
01-01-2023 04:751;20,1;4;0,3;0;164;5,1;0,7;18,5;15,6;34,1;0,5;13,9
01-01-2023 05:751;26,8;22;0,8;0;106;8,7;0,4;9,1;8,9;18,1;0,4;13,6
01-01-2023 06:751;12;7;0,8;0;28;8,2;0,3;5,3;8;13,3;0,3;13,2
01-01-2023 01:752;11,9;3;1;0;49;10,4;0,3;2,4;4;6,3;0,4;12,8
01-01-2023 02:752;15,2;1;1,4;0;105;9,6;0,3;4,3;5,1;9,4;0,4;12,7
01-01-2023 03:752;10;4;1,9;0;113;13,7;0,2;0,8;2,2;3;0,3;12,9
01-01-2023 04:752;11,5;5;0,4;0,1;118;10,9;0,2;0,9;3,5;4,5;0,2;12
01-01-2023 05:752;10,2;3;0,9;1;132;7,9;0,2;1,5;5,8;7,2;0,3;11,5
01-01-2023 06:752;7,6;0;0,4;0,2;73;4,4;0,3;6,3;8,7;15;0,3;11,4
01-01-2023 01:753;8,5;2;1,1;0,2;353;4,5;0,4;9,5;9,1;18,6;0,4;11,5
01-01-2023 02:753;8,3;7;0,9;0;354;3,3;0,7;23,4;14,2;37,6;0,5;12,4
01-01-2023 03:753;16,7;12;2,1;0;0;4,2;0,7;26,3;14,1;40,4;0,5;12,8
01-01-2023 04:753;25,2;14;2,1;0,1;2;7,6;0,6;16,8;11;27,8;0,4;13,1
01-01-2023 05:753;16,4;10;1,3;0,1;339;10,2;0,5;11,8;9,9;21,7;0,4;14,4
01-01-2023 06:753;17,1;12;1;0,2;268;14,2;0,5;11,7;9,5;21,2;0,4;15,9
01-01-2023 01:754;13;12;1,7;0;220;18,1;0,9;19,5;22,2;41,7;0,5;17,4
01-01-2023 02:754;24,5;21;2;0,2;125;15,5;0,4;6,2;6,3;12,5;0,3;17
01-01-2023 03:754;13;3;2,5;0,3;124;14,7;0,3;3,4;2,8;6,2;0,4;15,4
01-01-2023 04:754;10,2;6;2;0,1;140;13,1;0,3;5,1;4,2;9,3;0,2;15,1
01-01-2023 05:754;6,1;4;0,2;0,1;64;12,8;0,3;4,4;4,8;9,2;0,3;15,9
01-01-2023 06:754;5,1;5;0,4;0;44;10,1;0,4;7,8;7,1;14,9;0,4;14,4
01-01-2023 01:755;8,8;8;1,8;0;92;9;0,4;8,5;6,5;15;0,4;13,2
01-01-2023 02:755;12,7;2;2;0;120;10,8;0,3;6;5,8;11,9;0,3;12,9
01-01-2023 03:755;12;4;2,6;0;99;12,2;0,3;4,5;4,3;8,8;0,3;12,7
01-01-2023 04:755;9;8;2,8;0;116;13,4;0,2;2,6;3,6;6,2;0,3;12,3
01-01-2023 05:755;6;0;0,8;0;92;8,7;0,4;7,2;6,4;13,6;0,3;12,3
01-01-2023 06:755;29,3;0;0,9;0;103;9;0,3;5,9;5,4;11,2;0,3;12,1
01-01-2023 01:756;10,5;5;0,7;0;85;8;0,3;3;5,4;8,3;0,3;12
01-01-2023 02:756;10,3;4;0,6;0;114;12,2;0,2;1,5;3,4;4,9;0,3;12,4
01-01-2023 03:756;8,2;3;1,3;0;167;15,1;0,2;0,5;1,8;2,3;0,3;12,6
01-01-2023 04:756;9,3;5;2;0;131;14,5;0,2;0,6;1,8;2,5;0,3;11,7
01-01-2023 05:756;11;5;3;0;122;17,3;0,2;0,4;0,9;1,3;0,3;12,1
01-01-2023 06:756;8;4;2,3;0;129;17,8;0,2;0,4;0,8;1,1;0,3;12,3
01-01-2023 01:757;6;6;1;0;113;15,3;0,2;2,3;3,2;5,5;0,3;12,3
01-01-2023 02:757;0;5;1,2;0;160;14,2;0,2;3,1;4,1;7,2;0,3;12,8
01-01-2023 03:757;1,9;1;1,1;0;162;16,3;0,2;1,9;2;3,9;0,2;13,7
01-01-2023 04:757;5,8;0;1;0;216;16;0,2;1,7;2,8;4,4;0,3;15,1
01-01-2023 05:757;8,3;4;1,4;0;221;18,1;0,2;1,7;2,2;3,9;0,3;16,3
01-01-2023 06:757;8;8;0,6;0;280;19,5;0,2;1,9;2,3;4,2;0,3;16
01-01-2023 01:758;6,1;6;1,1;0;339;19,3;0,2;1,7;2,2;3,9;0,3;15,5
01-01-2023 02:758;4,4;1;1,2;0;214;20,5;0,2;2,1;1,8;4;0,3;16,8
01-01-2023 03:758;4,6;4;0,8;0;238;19,3;0,2;2,2;3,3;5,6;0,3;16
01-01-2023 04:758;7,6;7;1,5;0;220;19,5;0,2;2;3,1;5,1;0,3;15,5
01-01-2023 05:758;9,8;4;0,8;0;35;21,8;0,2;1,7;2,6;4,3;0,3;16
01-01-2023 06:758;7,2;0;1,4;0;54;21,3;0,2;1,4;2,6;4;0,3;14,9
01-01-2023 01:759;3,1;0;2,9;0;123;19,3;0,2;2,5;2,9;5,5;0,3;13,4
01-01-2023 02:759;7,3;0;1,9;0;125;17,1;0,3;4,4;5,9;10,3;0,3;12,6
01-01-2023 03:759;7,6;0;1,6;0;123;14,9;0,3;5;7,6;12,6;0,3;12,1
01-01-2023 04:759;5,1;0;1,5;0;85;14,1;0,4;7,1;8,4;15,6;0,3;12,1
01-01-2023 05:759;9,5;5;2;0;92;16,6;0,3;3;4,5;7,6;0,3;12,2
01-01-2023 06:759;7,3;3;0,8;0;92;14,5;0,2;0,9;3,4;4,4;0,3;11,7
01-01-2023 01:760;6,8;0;0,4;0;132;10,5;0,3;1,8;5,8;7,6;0,3;11,1
01-01-2023 02:760;5,1;1;0,5;0;118;14,2;0,2;1;4,9;5,9;0,3;11,5
01-01-2023 03:760;4;4;1,1;0;3;17,2;0,2;0,3;1,8;2,1;0,3;11,6
01-01-2023 04:760;9,9;2;0,7;0;56;14,9;0,2;0,3;1,7;2;0,3;10,8
01-01-2023 05:760;10,7;0;1;0;118;11,1;0,2;3,7;5;8,7;0,3;10,6
01-01-2023 06:760;8,3;5;2,1;0;114;14,8;0,2;4,3;4,8;9,1;0,3;11,4
01-01-2023 01:761;10;7;2,6;0,1;134;14,8;0,3;5,8;6,3;12,1;0,3;11,8
01-01-2023 02:761;8,1;4;1,9;0,1;106;16,6;0,4;6,4;4,9;11,3;0,3;13
01-01-2023 03:761;6;6;0,9;0;312;16,2;0,4;6,7;7,1;13,8;0,3;13,4
01-01-2023 04:761;8;5;1,7;1,3;138;18,3;0,3;6,7;5,8;12,5;0,3;12,5
01-01-2023 05:761;10;6;2,6;0;112;20,2;0,2;3,9;3,6;7,4;0,3;12,5
01-01-2023 06:761;11;11;0,6;0;257;18,3;0,3;5,2;6,7;11,9;0,3;13,7
01-01-2023 01:762;0;14;1,2;0;225;20,4;0,3;4,8;5,7;10,5;0,3;16,3
01-01-2023 02:762;10,5;7;0,7;0;315;21,3;0,3;3,8;4,9;8,7;0,3;17,2
01-01-2023 03:762;8,6;1;0,5;0;319;20,7;0,3;3,8;4,7;8,5;0,3;16,9
01-01-2023 04:762;7,1;1;0,8;0;345;20,3;0,3;4,3;4,3;8,6;0,4;17,2
01-01-2023 05:762;8,2;7;1,2;0;130;22,3;0,3;3,7;3,4;7,1;0,4;17,6
01-01-2023 06:762;11,5;6;1,6;0;148;20,1;0,3;3,8;4,8;8,6;0,4;15,4
01-01-2023 01:763;12,2;3;1,5;0;127;17,1;0,3;5,2;6,2;11,4;0,4;14,1
01-01-2023 02:763;15,2;8;1,3;0;75;18,4;0,3;3,5;5,3;8,8;0,4;13,6
01-01-2023 03:763;12;8;1,7;0;14;17,2;0,3;3,4;5,6;8,9;0,3;13
01-01-2023 04:763;10,8;0;1,6;0;359;9,4;0,4;5,3;11,2;16,5;0,4;12,4
01-01-2023 05:763;10,3;3;0,7;0;14;11,6;0,3;6,2;8,4;14,5;0,4;12,2
01-01-2023 06:763;8,1;7;0,8;0;25;11;0,3;2,8;7,8;10,7;0,3;12
01-01-2023 01:764;4,3;4;0,5;0;167;14,9;0,2;1,4;3,7;5,1;0,3;11,8
01-01-2023 02:764;8;8;0,3;0;112;16,6;0,2;0,7;3,3;4;0,3;11,4
01-01-2023 03:764;8,1;7;0,6;0;9;16;0,2;0,6;3,2;3,8;0,3;10,8
01-01-2023 04:764;5,4;3;0,8;0;354;15,2;0,2;0,6;3,1;3,7;0,3;10,8
01-01-2023 05:764;7,6;3;0,5;0;105;7,4;0,3;12,6;9,8;22,4;0,4;10,2
01-01-2023 06:764;22,7;8;1;0;120;10,5;0,4;13,3;10,1;23,4;0,3;10,9
01-01-2023 01:765;11;11;2,2;0;116;15,6;0,4;7,1;6,7;13,8;0,3;11,9
01-01-2023 02:765;7,8;7;2,1;0;128;17,2;0,4;6,9;6,7;13,5;0,4;12,7
01-01-2023 03:765;10,8;4;1,9;0;124;19;0,3;5,9;5;11;0,4;14
01-01-2023 04:765;8,8;4;1,9;0;172;19,3;0,4;7,4;5,3;12,8;0,3;15,2
01-01-2023 05:765;6;6;2,4;0;162;20,4;0,3;4,9;5,4;10,2;0,4;15,4
01-01-2023 06:765;8;4;2,6;0;148;20;0,3;5,6;3,5;9;0,3;15,1
01-01-2023 01:766;10,2;3;2,7;0;150;20,9;0,3;4,7;4,5;9,2;0,4;15,7
01-01-2023 02:766;14,9;7;2,4;0;148;20,5;0,3;4,4;4,1;8,5;0,4;16,1
01-01-2023 03:766;12,5;5;2,4;0;166;19,4;0,3;5,6;4,6;10,2;0,4;15,4
01-01-2023 04:766;8,3;3;2,3;0;116;21;0,3;3,8;3,7;7,4;0,4;16,3
01-01-2023 05:766;8,3;0;2,3;0;124;20,4;0,3;4,7;3,7;8,4;0,4;15,5
01-01-2023 06:766;11,4;0;2,6;0;129;20,3;0,3;4;3,6;7,6;0,4;15,2
01-01-2023 01:767;12,2;1;0,4;0;59;15,7;0,4;4;7;11;0,4;14
01-01-2023 02:767;10;2;0,5;0;123;14;0,4;5,5;8,9;14,4;0,4;13,2
01-01-2023 03:767;17,9;7;0,5;0;337;7,7;0,5;12,3;13,3;25,6;0,4;12,3
01-01-2023 04:767;24;8;0,4;0;344;7,3;0,5;12,6;13,3;25,9;0,5;11,9
01-01-2023 05:767;21,1;4;1,7;0;126;16,9;0,3;4,1;4,9;9;0,3;12,1
01-01-2023 06:767;0;18;2;0;124;19,7;0,2;0,6;2;2,6;0,3;12,2
01-01-2023 01:768;0;11;0,7;0;105;17,1;0,2;0,7;3,8;4,5;0,4;12,1
01-01-2023 02:768;8;8;0,4;0;4;12,6;0,2;1;6,8;7,8;0,3;11,7
01-01-2023 03:768;7,1;3;0,2;0;329;18,1;0,2;0,2;2;2,2;0,3;11,7
01-01-2023 04:768;7;2;0,7;0;88;12;0,2;2,2;4,6;6,7;0,3;10,3
01-01-2023 05:768;7,5;4;0,4;0;53;5;0,3;12,3;11,3;23,7;0,5;9,7
01-01-2023 06:768;16,7;6;0,7;0;15;1,6;0,5;30,9;16,4;47,3;0,7;10,6
01-01-2023 01:769;17,6;10;0,5;0;14;2,5;0,7;32,7;17,4;50,2;0,7;11,2
01-01-2023 02:769;22,1;13;1,1;0;348;16,2;0,4;6,1;10;16,1;0,4;12,6
01-01-2023 03:769;12,7;9;1,8;0;123;20;0,3;5,3;4,8;10,2;0,4;14,4
01-01-2023 04:769;12,5;7;2,7;0;105;20,1;0,3;6;4,9;10,9;0,5;14,9
01-01-2023 05:769;15,4;10;1,7;0;103;19,4;0,3;5,4;4,8;10,2;0,4;15,8
01-01-2023 06:769;8;8;1,3;0;183;19,6;0,2;4,7;3,6;8,3;0,4;17,5
01-01-2023 01:770;8,5;7;2,3;0;151;20,3;0,2;3,8;3,6;7,5;0,4;17,8
01-01-2023 02:770;11,3;5;2;0;148;20,6;0,2;4,2;3,9;8,1;0,4;17,2
01-01-2023 03:770;9;5;2,9;0;144;20,6;0,3;4;4,3;8,2;0,4;16,5
01-01-2023 04:770;8,6;5;2,8;0;152;18,2;0,3;6;5,3;11,4;0,4;15,2
01-01-2023 05:770;9,5;2;1,9;0;169;19,6;0,3;5,8;3,8;9,6;0,4;17,1
01-01-2023 06:770;10,3;4;2,1;0;129;18,4;0,3;4,9;6,2;11,1;0,4;15,5
01-01-2023 01:771;11,3;4;2,6;0;132;18,9;0,3;3,9;4,4;8,3;0,5;14,1
01-01-2023 02:771;12,2;3;2,2;0;118;18,2;0,3;3,3;4,6;7,9;0,4;13,2
01-01-2023 03:771;10,2;6;0,9;0;348;14,6;0,3;2,6;7,8;10,4;0,4;13,1
01-01-2023 04:771;7,8;7;1,1;0;314;10,1;0,4;5,1;11,1;16,2;0,4;12,7
01-01-2023 05:771;10,2;7;0,6;0;2;12,4;0,3;5,6;9;14,7;0,4;12,2
01-01-2023 06:771;13;8;0,4;0;71;10,8;0,3;4,5;9,7;14,2;0,3;11,6
01-01-2023 01:772;11,9;8;1,3;0;80;17,9;0,2;0,7;2,8;3,5;0,3;11,5
01-01-2023 02:772;12;5;1,4;0;77;18;0,2;1,5;3,3;4,9;0,3;11,2
01-01-2023 03:772;11,5;2;1,5;0;77;18,7;0,2;0,2;1,2;1,4;0,3;11,2
01-01-2023 04:772;9;2;0,6;0;39;16,9;0,2;1,3;2,5;3,8;0,2;11,5
01-01-2023 05:772;6,3;3;0,5;0;114;13,1;0,2;2,1;4,9;7;0,2;10,9
01-01-2023 06:772;6,8;1;1;0;0;11,5;0,3;6,5;8,2;14,7;0,4;11,3
01-01-2023 01:773;10,7;2;0,9;0;111;12,1;0,4;8,6;8,4;17,1;0,4;12
01-01-2023 02:773;13;4;0,5;0;338;14,6;0,3;6,2;5,7;11,9;0,4;13,3
01-01-2023 03:773;12,2;4;0,8;0;295;15,2;0,3;8;6,6;14,6;0,4;15,5
01-01-2023 04:773;12,4;9;1,2;0;222;17,4;0,3;4,9;4,8;9,7;0,4;16,1
01-01-2023 05:773;17,3;10;1,8;0;323;19,1;0,2;4;4,5;8,5;0,4;17,4
01-01-2023 06:773;8,8;8;2;0;353;21,6;0,2;3;3,1;6,2;0,4;19
01-01-2023 01:774;9;9;2,9;0;0;21,3;0,2;2,9;2,1;4,9;0,4;19,2
01-01-2023 02:774;10,5;9;0,7;0;106;21,6;0,2;3,3;2,6;5,9;0,5;20,2
01-01-2023 03:774;11,9;10;1,3;0;40;22,5;0,2;2,8;2,8;5,6;0,4;20
01-01-2023 04:774;10;10;0,9;0;44;21,6;0,2;4,1;2,6;6,7;0,4;19,6
01-01-2023 05:774;8;8;1,1;0;113;22;0,2;3,1;4,1;7,2;0,4;18,9
01-01-2023 06:774;11,5;2;0,6;0;49;21,2;0,2;4,1;3,7;7,8;0,4;17,5
01-01-2023 01:775;8,5;0;0,7;0;112;18,8;0,3;3,6;6,2;9,9;0,4;16,1
01-01-2023 02:775;6,6;0;1,5;0;123;14,3;0,3;6,7;8,4;15,1;0,4;14,6
01-01-2023 03:775;11,5;0;1,8;0;114;12,8;0,4;8,8;8,6;17,4;0,4;13,8
01-01-2023 04:775;14,7;0;1;0;123;8,6;0,4;11,9;12;23,9;0,4;12,8
01-01-2023 05:775;21,1;3;0,8;0,2;18;9,7;0,4;6,2;10,4;16,6;0,4;12,9
01-01-2023 06:775;18,1;7;0,5;0,6;81;10,8;0,3;3,6;6,7;10,3;0,4;11,9
01-01-2023 01:776;16,1;7;0,7;0,1;53;10;0,2;2,1;3,5;5,5;0,4;11,4
01-01-2023 02:776;7,3;4;0,6;0;88;8,3;0,2;1,8;5,2;7;0,4;11,2
01-01-2023 03:776;7,6;4;1,3;0,5;131;8;0,2;0,7;5,3;6;0,3;11,5
01-01-2023 04:776;10,3;3;0,6;6,9;92;2,6;0,4;1,4;12,3;13,7;0,4;11,1
01-01-2023 05:776;14,9;3;0,8;4,9;132;3,5;0,4;3,2;13,7;17;0,4;10,7
01-01-2023 06:776;10,7;9;0,8;0,1;45;4,7;0,4;8,8;13,6;22,4;0,5;10,8
01-01-2023 01:777;19;14;0,3;0,1;121;5,9;0,6;22,7;11,1;33,8;0,6;11,3
01-01-2023 02:777;14;14;1;0,3;331;2,7;1;38;17,5;55,5;0,8;11,7
01-01-2023 03:777;20;18;1;0;300;8,2;0,6;18,9;12,8;31,6;0,5;14,5
01-01-2023 04:777;10,7;0;2,1;0;121;0;0;0;0;0;0;15,1
01-01-2023 05:777;0;0;3;0;129;0;0;0;0;0;0;15
01-01-2023 06:777;7,8;4;2,2;0,5;150;0;0;0;0;0;0,8;16,6
01-01-2023 01:778;8,3;0;1,1;0,1;139;0;0,3;4,4;4,2;8,6;0,6;15,4
01-01-2023 02:778;12,4;1;2;0,1;114;17;0,3;2,8;2,7;5,5;0,7;15,8
01-01-2023 03:778;13,5;1;0,9;1,7;0;13,2;0,4;6,3;6,2;12,5;0,6;14,2
01-01-2023 04:778;9,5;0;1,8;0,2;348;9,4;0,6;13,3;10,7;24;0,8;14,6
01-01-2023 05:778;16,1;1;1,7;0;354;9,9;0,5;10,3;9,4;19,7;0,8;15,2
01-01-2023 06:778;21;4;1,1;0;116;9,5;0,5;8,7;8,5;17,2;0,7;15,1
01-01-2023 01:779;7,3;4;1;0;343;8;0,5;7,6;9,7;17,3;0,7;14,3
01-01-2023 02:779;22,3;3;1;0;53;9,3;0,5;10,7;8,1;18,9;0,8;13,6
01-01-2023 03:779;7,6;5;1,2;0;77;11,7;0,4;6;6;12;0,7;12,9
01-01-2023 04:779;16,1;2;0,5;0;127;9,8;0,4;4,3;7;11,3;0,6;12,4
